TITLE     = "fluent14.5.0  build-id: 10329"
VARIABLES = "X"
"Y"
"Z"
"Temperature"
DATASETAUXDATA Common.DensityVar="48"
DATASETAUXDATA Common.PressureVar="50"
DATASETAUXDATA Common.TemperatureVar="4"
DATASETAUXDATA Common.UVar="51"
DATASETAUXDATA Common.VectorVarsAreVelocity="TRUE"
DATASETAUXDATA Common.ViscosityVar="62"
DATASETAUXDATA Common.VVar="53"
DATASETAUXDATA Common.WVar="55"
ZONE T="Rectangular zone"
 STRANDID=0, SOLUTIONTIME=0
 I=145, J=110, K=3, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE )
 2.920138836E-002 -7.568807341E-003 -1.500000013E-003 3.615594177E+002
 3.020833246E-002 -7.568807341E-003 -1.500000013E-003 3.558761292E+002
 3.121527843E-002 -7.568807341E-003 -1.500000013E-003 3.548093872E+002
 3.222222254E-002 -7.568807341E-003 -1.500000013E-003 3.548095703E+002
 3.322916850E-002 -7.568807341E-003 -1.500000013E-003 3.547317810E+002
 3.423611075E-002 -7.568807341E-003 -1.500000013E-003 3.543820496E+002
 3.524305671E-002 -7.568807341E-003 -1.500000013E-003 3.522222290E+002
 3.624999896E-002 -7.568807341E-003 -1.500000013E-003 3.467381897E+002
 3.725694492E-002 -7.568807341E-003 -1.500000013E-003 3.427491760E+002
 3.826388717E-002 -7.568807341E-003 -1.500000013E-003 3.417852478E+002
 3.927083313E-002 -7.568807341E-003 -1.500000013E-003 3.416931152E+002
 4.027777910E-002 -7.568807341E-003 -1.500000013E-003 3.416889343E+002
 4.128472134E-002 -7.568807341E-003 -1.500000013E-003 3.416369934E+002
 4.229166731E-002 -7.568807341E-003 -1.500000013E-003 3.412796936E+002
 4.329860955E-002 -7.568807341E-003 -1.500000013E-003 3.397233887E+002
 4.430555552E-002 -7.568807341E-003 -1.500000013E-003 3.361024475E+002
 4.531250149E-002 -7.568807341E-003 -1.500000013E-003 3.326688232E+002
 4.631944373E-002 -7.568807341E-003 -1.500000013E-003 3.313113098E+002
 4.732638970E-002 -7.568807341E-003 -1.500000013E-003 3.310188904E+002
 4.833333194E-002 -7.568807341E-003 -1.500000013E-003 3.309937439E+002
 4.934027791E-002 -7.568807341E-003 -1.500000013E-003 3.309895020E+002
 5.034722388E-002 -7.568807341E-003 -1.500000013E-003 3.309687500E+002
 5.135416612E-002 -7.568807341E-003 -1.500000013E-003 3.308493958E+002
 5.236111209E-002 -7.568807341E-003 -1.500000013E-003 3.303609619E+002
 5.336805433E-002 -7.568807341E-003 -1.500000013E-003 3.289910889E+002
 5.437500030E-002 -7.568807341E-003 -1.500000013E-003 3.266913452E+002
 5.538194627E-002 -7.568807341E-003 -1.500000013E-003 3.247276611E+002
 5.638888851E-002 -7.568807341E-003 -1.500000013E-003 3.238247681E+002
 5.739583448E-002 -7.568807341E-003 -1.500000013E-003 3.235552368E+002
 5.840277672E-002 -7.568807341E-003 -1.500000013E-003 3.235020752E+002
 5.940972269E-002 -7.568807341E-003 -1.500000013E-003 3.235071106E+002
 6.041666493E-002 -7.568807341E-003 -1.500000013E-003 3.234975586E+002
 6.142361090E-002 -7.568807341E-003 -1.500000013E-003 3.234909363E+002
 6.243055686E-002 -7.568807341E-003 -1.500000013E-003 3.234609680E+002
 6.343749911E-002 -7.568807341E-003 -1.500000013E-003 3.233562317E+002
 6.444444507E-002 -7.568807341E-003 -1.500000013E-003 3.230740967E+002
 6.545139104E-002 -7.568807341E-003 -1.500000013E-003 3.225083923E+002
 6.645833701E-002 -7.568807341E-003 -1.500000013E-003 3.217604980E+002
 6.746527553E-002 -7.568807341E-003 -1.500000013E-003 3.211571960E+002
 6.847222149E-002 -7.568807341E-003 -1.500000013E-003 3.208414917E+002
 6.947916746E-002 -7.568807341E-003 -1.500000013E-003 3.207202759E+002
 7.048611343E-002 -7.568807341E-003 -1.500000013E-003 3.206845093E+002
 7.149305195E-002 -7.568807341E-003 -1.500000013E-003 3.206778870E+002
 7.249999791E-002 -7.568807341E-003 -1.500000013E-003 3.206855164E+002
 -7.249999791E-002 -6.559633184E-003 -1.500000013E-003 3.084172974E+002
 -7.149305195E-002 -6.559633184E-003 -1.500000013E-003 3.084166260E+002
 -7.048611343E-002 -6.559633184E-003 -1.500000013E-003 3.085392151E+002
 -6.947916746E-002 -6.559633184E-003 -1.500000013E-003 3.092668457E+002
 -6.847222149E-002 -6.559633184E-003 -1.500000013E-003 3.116067505E+002
 -6.746527553E-002 -6.559633184E-003 -1.500000013E-003 3.148052673E+002
 -6.645833701E-002 -6.559633184E-003 -1.500000013E-003 3.164304810E+002
 -6.545139104E-002 -6.559633184E-003 -1.500000013E-003 3.168273621E+002
 -6.444444507E-002 -6.559633184E-003 -1.500000013E-003 3.168845825E+002
 -6.343749911E-002 -6.559633184E-003 -1.500000013E-003 3.168933105E+002
 -6.243055686E-002 -6.559633184E-003 -1.500000013E-003 3.170017700E+002
 -6.142361090E-002 -6.559633184E-003 -1.500000013E-003 3.182519531E+002
 -6.041666493E-002 -6.559633184E-003 -1.500000013E-003 3.236542053E+002
 -5.940972269E-002 -6.559633184E-003 -1.500000013E-003 3.308422546E+002
 -5.840277672E-002 -6.559633184E-003 -1.500000013E-003 3.334136963E+002
 -5.739583448E-002 -6.559633184E-003 -1.500000013E-003 3.337807312E+002
 -5.638888851E-002 -6.559633184E-003 -1.500000013E-003 3.338288574E+002
 -5.538194627E-002 -6.559633184E-003 -1.500000013E-003 3.339395447E+002
 -5.437500030E-002 -6.559633184E-003 -1.500000013E-003 3.360594788E+002
 -5.336805433E-002 -6.559633184E-003 -1.500000013E-003 3.443242188E+002
 -5.236111209E-002 -6.559633184E-003 -1.500000013E-003 3.499713745E+002
 -5.135416612E-002 -6.559633184E-003 -1.500000013E-003 3.507991638E+002
 -5.034722388E-002 -6.559633184E-003 -1.500000013E-003 3.508830872E+002
 -4.934027791E-002 -6.559633184E-003 -1.500000013E-003 3.511765747E+002
 -4.833333194E-002 -6.559633184E-003 -1.500000013E-003 3.563137207E+002
 -4.732638970E-002 -6.559633184E-003 -1.500000013E-003 3.661770020E+002
 -4.631944373E-002 -6.559633184E-003 -1.500000013E-003 3.681130066E+002
 -4.531250149E-002 -6.559633184E-003 -1.500000013E-003 3.682538147E+002
 -4.430555552E-002 -6.559633184E-003 -1.500000013E-003 3.690302429E+002
 -4.329860955E-002 -6.559633184E-003 -1.500000013E-003 3.790502014E+002
 -4.229166731E-002 -6.559633184E-003 -1.500000013E-003 3.854102478E+002
 -4.128472134E-002 -6.559633184E-003 -1.500000013E-003 3.858316956E+002
 -4.027777910E-002 -6.559633184E-003 -1.500000013E-003 3.867655945E+002
 -3.927083313E-002 -6.559633184E-003 -1.500000013E-003 3.994515381E+002
 -3.826388717E-002 -6.559633184E-003 -1.500000013E-003 4.031092529E+002
 -3.725694492E-002 -6.559633184E-003 -1.500000013E-003 4.032951965E+002
 -3.624999896E-002 -6.559633184E-003 -1.500000013E-003 4.145900879E+002
 -3.524305671E-002 -6.559633184E-003 -1.500000013E-003 4.201045532E+002
 -3.423611075E-002 -6.559633184E-003 -1.500000013E-003 4.209197693E+002
 -3.322916850E-002 -6.559633184E-003 -1.500000013E-003 4.353154602E+002
 -3.222222254E-002 -6.559633184E-003 -1.500000013E-003 4.363530579E+002
 -3.121527843E-002 -6.559633184E-003 -1.500000013E-003 4.495404053E+002
 -3.020833246E-002 -6.559633184E-003 -1.500000013E-003 4.516091309E+002
 -2.920138836E-002 -6.559633184E-003 -1.500000013E-003 4.651446533E+002
 -2.819444425E-002 -6.559633184E-003 -1.500000013E-003 4.701345520E+002
 -2.718750015E-002 -6.559633184E-003 -1.500000013E-003 4.785427551E+002
 -2.618055604E-002 -6.559633184E-003 -1.500000013E-003 4.899395752E+002
 -2.517361194E-002 -6.559633184E-003 -1.500000013E-003 5.001141663E+002
 -2.416666597E-002 -6.559633184E-003 -1.500000013E-003 5.119392700E+002
 -2.315972187E-002 -6.559633184E-003 -1.500000013E-003 5.234464722E+002
 -2.215277776E-002 -6.559633184E-003 -1.500000013E-003 5.376978760E+002
 -2.114583366E-002 -6.559633184E-003 -1.500000013E-003 5.488258667E+002
 -2.013888955E-002 -6.559633184E-003 -1.500000013E-003 5.631439819E+002
 -1.913194358E-002 -6.559633184E-003 -1.500000013E-003 5.766055908E+002
 -1.812499948E-002 -6.559633184E-003 -1.500000013E-003 5.874917603E+002
 -1.711805537E-002 -6.559633184E-003 -1.500000013E-003 6.030261230E+002
 -1.611111127E-002 -6.559633184E-003 -1.500000013E-003 6.117974243E+002
 -1.510416623E-002 -6.559633184E-003 -1.500000013E-003 6.212450562E+002
 -1.409722213E-002 -6.559633184E-003 -1.500000013E-003 6.286369019E+002
 -1.309027802E-002 -6.559633184E-003 -1.500000013E-003 6.324910278E+002
 -1.208333299E-002 -6.559633184E-003 -1.500000013E-003 6.334307861E+002
 -1.107638888E-002 -6.559633184E-003 -1.500000013E-003 6.303648682E+002
 -1.006944478E-002 -6.559633184E-003 -1.500000013E-003 6.258534546E+002
 -9.062499739E-003 -6.559633184E-003 -1.500000013E-003 6.157571411E+002
 -8.055555634E-003 -6.559633184E-003 -1.500000013E-003 6.071513672E+002
 -7.048611064E-003 -6.559633184E-003 -1.500000013E-003 5.969505005E+002
 -6.041666493E-003 -6.559633184E-003 -1.500000013E-003 5.838836060E+002
 -5.034722388E-003 -6.559633184E-003 -1.500000013E-003 5.718338623E+002
 -4.027777817E-003 -6.559633184E-003 -1.500000013E-003 5.604735107E+002
 -3.020833246E-003 -6.559633184E-003 -1.500000013E-003 5.485355835E+002
 -2.013888909E-003 -6.559633184E-003 -1.500000013E-003 5.352345581E+002
 -1.006944454E-003 -6.559633184E-003 -1.500000013E-003 5.249480591E+002
 0.000000000E+000 -6.559633184E-003 -1.500000013E-003 5.157689209E+002
 1.006944454E-003 -6.559633184E-003 -1.500000013E-003 5.057492676E+002
 2.013888909E-003 -6.559633184E-003 -1.500000013E-003 4.945508423E+002
 3.020833246E-003 -6.559633184E-003 -1.500000013E-003 4.825193787E+002
 4.027777817E-003 -6.559633184E-003 -1.500000013E-003 4.802221985E+002
 5.034722388E-003 -6.559633184E-003 -1.500000013E-003 4.677945251E+002
 6.041666493E-003 -6.559633184E-003 -1.500000013E-003 4.644969482E+002
 7.048611064E-003 -6.559633184E-003 -1.500000013E-003 4.526654663E+002
 8.055555634E-003 -6.559633184E-003 -1.500000013E-003 4.515027466E+002
 9.062499739E-003 -6.559633184E-003 -1.500000013E-003 4.374537354E+002
 1.006944478E-002 -6.559633184E-003 -1.500000013E-003 4.366505432E+002
 1.107638888E-002 -6.559633184E-003 -1.500000013E-003 4.324720764E+002
 1.208333299E-002 -6.559633184E-003 -1.500000013E-003 4.202899780E+002
 1.309027802E-002 -6.559633184E-003 -1.500000013E-003 4.200070801E+002
 1.409722213E-002 -6.559633184E-003 -1.500000013E-003 4.180357361E+002
 1.510416623E-002 -6.559633184E-003 -1.500000013E-003 4.054673157E+002
 1.611111127E-002 -6.559633184E-003 -1.500000013E-003 4.030490723E+002
 1.711805537E-002 -6.559633184E-003 -1.500000013E-003 4.029067383E+002
 1.812499948E-002 -6.559633184E-003 -1.500000013E-003 4.001503296E+002
 1.913194358E-002 -6.559633184E-003 -1.500000013E-003 3.889425354E+002
 2.013888955E-002 -6.559633184E-003 -1.500000013E-003 3.862409668E+002
 2.114583366E-002 -6.559633184E-003 -1.500000013E-003 3.862351074E+002
 2.215277776E-002 -6.559633184E-003 -1.500000013E-003 3.857178650E+002
 2.315972187E-002 -6.559633184E-003 -1.500000013E-003 3.805966797E+002
 2.416666597E-002 -6.559633184E-003 -1.500000013E-003 3.717987061E+002
 2.517361194E-002 -6.559633184E-003 -1.500000013E-003 3.700788879E+002
 2.618055604E-002 -6.559633184E-003 -1.500000013E-003 3.700912781E+002
 2.718750015E-002 -6.559633184E-003 -1.500000013E-003 3.699082336E+002
 2.819444425E-002 -6.559633184E-003 -1.500000013E-003 3.684235535E+002
 2.920138836E-002 -6.559633184E-003 -1.500000013E-003 3.619330139E+002
 3.020833246E-002 -6.559633184E-003 -1.500000013E-003 3.561915588E+002
 3.121527843E-002 -6.559633184E-003 -1.500000013E-003 3.551097717E+002
 3.222222254E-002 -6.559633184E-003 -1.500000013E-003 3.551032715E+002
 3.322916850E-002 -6.559633184E-003 -1.500000013E-003 3.550297241E+002
 3.423611075E-002 -6.559633184E-003 -1.500000013E-003 3.546721802E+002
 3.524305671E-002 -6.559633184E-003 -1.500000013E-003 3.524906006E+002
 3.624999896E-002 -6.559633184E-003 -1.500000013E-003 3.469644165E+002
 3.725694492E-002 -6.559633184E-003 -1.500000013E-003 3.429421387E+002
 3.826388717E-002 -6.559633184E-003 -1.500000013E-003 3.419673462E+002
 3.927083313E-002 -6.559633184E-003 -1.500000013E-003 3.418774109E+002
 4.027777910E-002 -6.559633184E-003 -1.500000013E-003 3.418726807E+002
 4.128472134E-002 -6.559633184E-003 -1.500000013E-003 3.418157654E+002
 4.229166731E-002 -6.559633184E-003 -1.500000013E-003 3.414541321E+002
 4.329860955E-002 -6.559633184E-003 -1.500000013E-003 3.398857727E+002
 4.430555552E-002 -6.559633184E-003 -1.500000013E-003 3.362421875E+002
 4.531250149E-002 -6.559633184E-003 -1.500000013E-003 3.327868652E+002
 4.631944373E-002 -6.559633184E-003 -1.500000013E-003 3.314187622E+002
 4.732638970E-002 -6.559633184E-003 -1.500000013E-003 3.311235046E+002
 4.833333194E-002 -6.559633184E-003 -1.500000013E-003 3.311005249E+002
 4.934027791E-002 -6.559633184E-003 -1.500000013E-003 3.310952759E+002
 5.034722388E-002 -6.559633184E-003 -1.500000013E-003 3.310721741E+002
 5.135416612E-002 -6.559633184E-003 -1.500000013E-003 3.309513855E+002
 5.236111209E-002 -6.559633184E-003 -1.500000013E-003 3.304594727E+002
 5.336805433E-002 -6.559633184E-003 -1.500000013E-003 3.290817566E+002
 5.437500030E-002 -6.559633184E-003 -1.500000013E-003 3.267703552E+002
 5.538194627E-002 -6.559633184E-003 -1.500000013E-003 3.247963257E+002
 5.638888851E-002 -6.559633184E-003 -1.500000013E-003 3.238879089E+002
 5.739583448E-002 -6.559633184E-003 -1.500000013E-003 3.236163635E+002
 5.840277672E-002 -6.559633184E-003 -1.500000013E-003 3.235629272E+002
 5.940972269E-002 -6.559633184E-003 -1.500000013E-003 3.235679321E+002
 6.041666493E-002 -6.559633184E-003 -1.500000013E-003 3.235585632E+002
 6.142361090E-002 -6.559633184E-003 -1.500000013E-003 3.235512390E+002
 6.243055686E-002 -6.559633184E-003 -1.500000013E-003 3.235209045E+002
 6.343749911E-002 -6.559633184E-003 -1.500000013E-003 3.234154968E+002
 6.444444507E-002 -6.559633184E-003 -1.500000013E-003 3.231318054E+002
 6.545139104E-002 -6.559633184E-003 -1.500000013E-003 3.225633545E+002
 6.645833701E-002 -6.559633184E-003 -1.500000013E-003 3.218120422E+002
 6.746527553E-002 -6.559633184E-003 -1.500000013E-003 3.212058716E+002
 6.847222149E-002 -6.559633184E-003 -1.500000013E-003 3.208885193E+002
 6.947916746E-002 -6.559633184E-003 -1.500000013E-003 3.207665710E+002
 7.048611343E-002 -6.559633184E-003 -1.500000013E-003 3.207306213E+002
 7.149305195E-002 -6.559633184E-003 -1.500000013E-003 3.207242737E+002
 7.249999791E-002 -6.559633184E-003 -1.500000013E-003 3.207306824E+002
 -7.249999791E-002 -5.550458562E-003 -1.500000013E-003 3.084578857E+002
 -7.149305195E-002 -5.550458562E-003 -1.500000013E-003 3.084748535E+002
 -7.048611343E-002 -5.550458562E-003 -1.500000013E-003 3.086008606E+002
 -6.947916746E-002 -5.550458562E-003 -1.500000013E-003 3.093354492E+002
 -6.847222149E-002 -5.550458562E-003 -1.500000013E-003 3.116941528E+002
 -6.746527553E-002 -5.550458562E-003 -1.500000013E-003 3.149172363E+002
 -6.645833701E-002 -5.550458562E-003 -1.500000013E-003 3.165554504E+002
 -6.545139104E-002 -5.550458562E-003 -1.500000013E-003 3.169545898E+002
 -6.444444507E-002 -5.550458562E-003 -1.500000013E-003 3.170016174E+002
 -6.343749911E-002 -5.550458562E-003 -1.500000013E-003 3.169992676E+002
 -6.243055686E-002 -5.550458562E-003 -1.500000013E-003 3.171308594E+002
 -6.142361090E-002 -5.550458562E-003 -1.500000013E-003 3.183968506E+002
 -6.041666493E-002 -5.550458562E-003 -1.500000013E-003 3.238487549E+002
 -5.940972269E-002 -5.550458562E-003 -1.500000013E-003 3.310993042E+002
 -5.840277672E-002 -5.550458562E-003 -1.500000013E-003 3.336936646E+002
 -5.739583448E-002 -5.550458562E-003 -1.500000013E-003 3.340501404E+002
 -5.638888851E-002 -5.550458562E-003 -1.500000013E-003 3.340354614E+002
 -5.538194627E-002 -5.550458562E-003 -1.500000013E-003 3.342225952E+002
 -5.437500030E-002 -5.550458562E-003 -1.500000013E-003 3.363782959E+002
 -5.336805433E-002 -5.550458562E-003 -1.500000013E-003 3.447387390E+002
 -5.236111209E-002 -5.550458562E-003 -1.500000013E-003 3.504494324E+002
 -5.135416612E-002 -5.550458562E-003 -1.500000013E-003 3.512624207E+002
 -5.034722388E-002 -5.550458562E-003 -1.500000013E-003 3.512435303E+002
 -4.934027791E-002 -5.550458562E-003 -1.500000013E-003 3.516684875E+002
 -4.833333194E-002 -5.550458562E-003 -1.500000013E-003 3.569001465E+002
 -4.732638970E-002 -5.550458562E-003 -1.500000013E-003 3.669052734E+002
 -4.631944373E-002 -5.550458562E-003 -1.500000013E-003 3.688322754E+002
 -4.531250149E-002 -5.550458562E-003 -1.500000013E-003 3.688205872E+002
 -4.430555552E-002 -5.550458562E-003 -1.500000013E-003 3.698075562E+002
 -4.329860955E-002 -5.550458562E-003 -1.500000013E-003 3.800334167E+002
 -4.229166731E-002 -5.550458562E-003 -1.500000013E-003 3.864777527E+002
 -4.128472134E-002 -5.550458562E-003 -1.500000013E-003 3.865928345E+002
 -4.027777910E-002 -5.550458562E-003 -1.500000013E-003 3.878936157E+002
 -3.927083313E-002 -5.550458562E-003 -1.500000013E-003 4.008961487E+002
 -3.826388717E-002 -5.550458562E-003 -1.500000013E-003 4.043980103E+002
 -3.725694492E-002 -5.550458562E-003 -1.500000013E-003 4.047248535E+002
 -3.624999896E-002 -5.550458562E-003 -1.500000013E-003 4.164790955E+002
 -3.524305671E-002 -5.550458562E-003 -1.500000013E-003 4.217042236E+002
 -3.423611075E-002 -5.550458562E-003 -1.500000013E-003 4.229284973E+002
 -3.322916850E-002 -5.550458562E-003 -1.500000013E-003 4.377952881E+002
 -3.222222254E-002 -5.550458562E-003 -1.500000013E-003 4.385067139E+002
 -3.121527843E-002 -5.550458562E-003 -1.500000013E-003 4.526359253E+002
 -3.020833246E-002 -5.550458562E-003 -1.500000013E-003 4.543205872E+002
 -2.920138836E-002 -5.550458562E-003 -1.500000013E-003 4.685345459E+002
 -2.819444425E-002 -5.550458562E-003 -1.500000013E-003 4.743145447E+002
 -2.718750015E-002 -5.550458562E-003 -1.500000013E-003 4.823515320E+002
 -2.618055604E-002 -5.550458562E-003 -1.500000013E-003 4.939431763E+002
 -2.517361194E-002 -5.550458562E-003 -1.500000013E-003 5.047637634E+002
 -2.416666597E-002 -5.550458562E-003 -1.500000013E-003 5.182261963E+002
 -2.315972187E-002 -5.550458562E-003 -1.500000013E-003 5.296369629E+002
 -2.215277776E-002 -5.550458562E-003 -1.500000013E-003 5.452172852E+002
 -2.114583366E-002 -5.550458562E-003 -1.500000013E-003 5.573076782E+002
 -2.013888955E-002 -5.550458562E-003 -1.500000013E-003 5.724807739E+002
 -1.913194358E-002 -5.550458562E-003 -1.500000013E-003 5.868179932E+002
 -1.812499948E-002 -5.550458562E-003 -1.500000013E-003 6.022227783E+002
 -1.711805537E-002 -5.550458562E-003 -1.500000013E-003 6.185895996E+002
 -1.611111127E-002 -5.550458562E-003 -1.500000013E-003 6.298334961E+002
 -1.510416623E-002 -5.550458562E-003 -1.500000013E-003 6.401505127E+002
 -1.409722213E-002 -5.550458562E-003 -1.500000013E-003 6.466179199E+002
 -1.309027802E-002 -5.550458562E-003 -1.500000013E-003 6.507646484E+002
 -1.208333299E-002 -5.550458562E-003 -1.500000013E-003 6.506284790E+002
 -1.107638888E-002 -5.550458562E-003 -1.500000013E-003 6.477803955E+002
 -1.006944478E-002 -5.550458562E-003 -1.500000013E-003 6.435929565E+002
 -9.062499739E-003 -5.550458562E-003 -1.500000013E-003 6.348699341E+002
 -8.055555634E-003 -5.550458562E-003 -1.500000013E-003 6.221025391E+002
 -7.048611064E-003 -5.550458562E-003 -1.500000013E-003 6.115837402E+002
 -6.041666493E-003 -5.550458562E-003 -1.500000013E-003 5.981785278E+002
 -5.034722388E-003 -5.550458562E-003 -1.500000013E-003 5.811549683E+002
 -4.027777817E-003 -5.550458562E-003 -1.500000013E-003 5.693350220E+002
 -3.020833246E-003 -5.550458562E-003 -1.500000013E-003 5.566464844E+002
 -2.013888909E-003 -5.550458562E-003 -1.500000013E-003 5.425647583E+002
 -1.006944454E-003 -5.550458562E-003 -1.500000013E-003 5.305219116E+002
 0.000000000E+000 -5.550458562E-003 -1.500000013E-003 5.210294189E+002
 1.006944454E-003 -5.550458562E-003 -1.500000013E-003 5.103200989E+002
 2.013888909E-003 -5.550458562E-003 -1.500000013E-003 4.982355347E+002
 3.020833246E-003 -5.550458562E-003 -1.500000013E-003 4.865538330E+002
 4.027777817E-003 -5.550458562E-003 -1.500000013E-003 4.842178955E+002
 5.034722388E-003 -5.550458562E-003 -1.500000013E-003 4.704660950E+002
 6.041666493E-003 -5.550458562E-003 -1.500000013E-003 4.678750916E+002
 7.048611064E-003 -5.550458562E-003 -1.500000013E-003 4.549171753E+002
 8.055555634E-003 -5.550458562E-003 -1.500000013E-003 4.542197876E+002
 9.062499739E-003 -5.550458562E-003 -1.500000013E-003 4.396580200E+002
 1.006944478E-002 -5.550458562E-003 -1.500000013E-003 4.383425903E+002
 1.107638888E-002 -5.550458562E-003 -1.500000013E-003 4.345726624E+002
 1.208333299E-002 -5.550458562E-003 -1.500000013E-003 4.219191284E+002
 1.309027802E-002 -5.550458562E-003 -1.500000013E-003 4.212838745E+002
 1.409722213E-002 -5.550458562E-003 -1.500000013E-003 4.196607056E+002
